name,mos
A001.mp4,80.232
A002.mp4,57.3005
A003.mp4,78.1558
A004.mp4,59.3179
A005.mp4,47.1778
A006.mp4,84.6517
A007.mp4,50.8675
A008.mp4,46.8902
A009.mp4,80.7925
A010.mp4,31.2785
A011.mp4,87.2287
A012.mp4,47.7826
A013.mp4,83.4083
A014.mp4,69.9652
A015.mp4,78.3957
A016.mp4,37.8421
A017.mp4,65.4778
A018.mp4,76.0205
A019.mp4,70.843
A020.mp4,77.7258
A021.mp4,37.6011
A022.mp4,38.674
A023.mp4,69.0588
A024.mp4,71.962
A025.mp4,42.0856
A026.mp4,74.5397
A027.mp4,56.3388
A028.mp4,41.5304
A029.mp4,75.3861
A030.mp4,81.5278
A031.mp4,62.1042
A032.mp4,74.3189
A033.mp4,71.7097
A034.mp4,80.4271
A035.mp4,85.0968
A036.mp4,46.6608
A037.mp4,77.5858
A038.mp4,51.9195
A039.mp4,53.006
A040.mp4,50.3763
A041.mp4,35.1412
A042.mp4,76.8312
A043.mp4,38.1554
A044.mp4,53.4333
A045.mp4,81.9773
A046.mp4,69.1902
A047.mp4,58.4895
A048.mp4,72.3462
A049.mp4,72.2176
A050.mp4,48.0519
A051.mp4,80.2807
A052.mp4,44.8256
A053.mp4,67.0884
A054.mp4,76.1667
A055.mp4,53.8092
A056.mp4,52.3594
A057.mp4,66.4892
A058.mp4,57
A059.mp4,74.2873
A060.mp4,63.1839
A061.mp4,56.4521
A062.mp4,47.5187
A063.mp4,44.8971
A064.mp4,49.8497
A065.mp4,81.8222
A066.mp4,74.7647
A067.mp4,77.4551
A068.mp4,39.123
A069.mp4,49.4444
A070.mp4,65.4608
A071.mp4,74.1071
A072.mp4,20.4406
A073.mp4,91.1313
A074.mp4,57.3204
A075.mp4,58.1867
A076.mp4,64.7835
A077.mp4,74.4483
A078.mp4,38.8777
A079.mp4,81.0943
A080.mp4,39.2086
A081.mp4,75.7143
A082.mp4,87.0859
A083.mp4,46.3077
A084.mp4,55.3835
A085.mp4,70.8486
A086.mp4,35.2749
A087.mp4,56.6415
A088.mp4,43.4892
A089.mp4,46.9444
A090.mp4,86.1709
A091.mp4,46.2238
A092.mp4,71.095
A093.mp4,66.9632
A094.mp4,52.3441
A095.mp4,71.5491
A096.mp4,66.5815
A097.mp4,66.4593
A098.mp4,85.8091
A099.mp4,46.1517
A100.mp4,46.6273
A101.mp4,69.3657
A102.mp4,62.987
A103.mp4,71.6203
A104.mp4,50.385
A105.mp4,37.8824
A106.mp4,72.642
A107.mp4,81.6325
A108.mp4,35.8462
A109.mp4,36.5086
A110.mp4,87.8585
B001.mp4,27.2485
B002.mp4,73.4245
B003.mp4,49.1111
B004.mp4,60.6719
B005.mp4,47.2959
B006.mp4,44.4845
B007.mp4,37.858
B008.mp4,75.0204
B009.mp4,39.4971
B010.mp4,33.9518
B011.mp4,36.0333
B012.mp4,33.9801
B013.mp4,58.0795
B014.mp4,62.3243
B015.mp4,56.9636
B016.mp4,52.1065
B017.mp4,65.3693
B018.mp4,54.024
B019.mp4,66.1658
B020.mp4,69.2781
B021.mp4,84.9903
B022.mp4,84.532
B023.mp4,70.8629
B024.mp4,67.6078
B025.mp4,86.53
B026.mp4,72.0794
B027.mp4,89.2689
B028.mp4,78.8442
B029.mp4,90.8788
B030.mp4,23.7704
B031.mp4,69.9155
B032.mp4,62.1639
B033.mp4,67.869
B034.mp4,71.4773
B035.mp4,43.9005
B036.mp4,82.8776
B037.mp4,47.7402
B038.mp4,67.4641
B039.mp4,61.2217
B040.mp4,67.0729
B041.mp4,45.799
B042.mp4,62.8774
B043.mp4,38.3
B044.mp4,87.1329
B045.mp4,64.1244
B046.mp4,75.0229
B047.mp4,63.7714
B048.mp4,65.9427
B049.mp4,78.5928
B050.mp4,77.2019
B051.mp4,46.0611
B052.mp4,58.6099
B053.mp4,74.9505
B054.mp4,27.2126
B055.mp4,64.193
B056.mp4,62.6744
B057.mp4,59.9947
B058.mp4,58.367
B059.mp4,52
B060.mp4,59.4882
B061.mp4,63.7011
B062.mp4,56.8361
B063.mp4,44.152
B064.mp4,60.0559
B065.mp4,58.7207
B066.mp4,57.5947
B067.mp4,70.6193
B068.mp4,76.6719
B069.mp4,68.4948
B070.mp4,56.4128
B071.mp4,81.3516
B072.mp4,82.573
B073.mp4,66.0347
B074.mp4,83.0838
B075.mp4,55.4301
B076.mp4,85.2071
B077.mp4,81.9227
B078.mp4,87.6489
B079.mp4,73.5323
B080.mp4,78.8136
B081.mp4,46.3822
B082.mp4,39.3422
B083.mp4,47.1299
B084.mp4,27.3091
B085.mp4,78.5556
B086.mp4,80.3536
B087.mp4,72.178
B088.mp4,52.8177
B089.mp4,74.2079
B090.mp4,26.0497
B091.mp4,71.7738
B092.mp4,75.2238
B093.mp4,70.0112
B094.mp4,72.7368
B095.mp4,72.7588
B096.mp4,57.6856
B097.mp4,60.4053
B098.mp4,80.199
B099.mp4,69.5399
B100.mp4,80.2398
B101.mp4,59.2431
B102.mp4,88.0219
B103.mp4,25.2484
B104.mp4,71.3464
B105.mp4,70.9
B106.mp4,57.0578
B107.mp4,76.7188
B108.mp4,85.7418
B109.mp4,79.3295
B110.mp4,77.6527
B111.mp4,57.7553
B112.mp4,56.3086
B113.mp4,73.7705
B114.mp4,85.8129
B115.mp4,39.1942
B116.mp4,65.6578
B117.mp4,70.7436
B118.mp4,71.8769
B119.mp4,69.3909
B120.mp4,82.9815
B121.mp4,54.3529
B122.mp4,59.2645
B123.mp4,76.6535
B124.mp4,55.3564
B125.mp4,52.9389
B126.mp4,73.5285
B127.mp4,58.382
B128.mp4,59.2601
B129.mp4,38.2353
B130.mp4,52.7733
B131.mp4,37.062
B132.mp4,42.6774
B133.mp4,81.2515
B134.mp4,69.35
B135.mp4,79.775
B136.mp4,71.8718
B137.mp4,47.1258
B138.mp4,79.3155
B139.mp4,68.8052
B140.mp4,68.4787
B141.mp4,86.3333
B142.mp4,64.9667
B143.mp4,64.0795
B144.mp4,46.1283
B145.mp4,87.7442
B146.mp4,62.9054
B147.mp4,73.0254
B148.mp4,27.5249
B149.mp4,51.5759
B150.mp4,58.6421
B151.mp4,71.6954
B152.mp4,70.9887
B153.mp4,62.9021
B154.mp4,49.736
B155.mp4,43.4969
B156.mp4,69.2067
B157.mp4,75.9554
B158.mp4,76.8757
B159.mp4,35.9529
B160.mp4,34.3556
B161.mp4,71.6517
B162.mp4,51.3829
B163.mp4,45.5813
B164.mp4,83.1737
B165.mp4,67.3736
B166.mp4,57.8166
B167.mp4,14.8662
B168.mp4,56.3245
B169.mp4,54.0769
B170.mp4,35.8132
B171.mp4,89.7447
B172.mp4,75.619
B173.mp4,66.0171
B174.mp4,17.9012
B175.mp4,38.6221
B176.mp4,68.9807
B177.mp4,40.7351
B178.mp4,61.3542
B179.mp4,56.5635
B180.mp4,72.9946
B181.mp4,38.5263
B182.mp4,82.9684
B183.mp4,85.2941
B184.mp4,57.0256
B185.mp4,65.4143
B186.mp4,64.5275
B187.mp4,90.199
B188.mp4,70.3474
B189.mp4,49.8683
B190.mp4,72.1381
B191.mp4,82.8227
B192.mp4,55.6981
B193.mp4,70.5926
B194.mp4,55.5238
B195.mp4,70.2275
B196.mp4,50.7012
B197.mp4,36.4242
B198.mp4,84.7438
B199.mp4,76.1538
B200.mp4,36.2614
B201.mp4,49.4186
B202.mp4,78.8095
B203.mp4,78.539
B204.mp4,72.3743
B205.mp4,63.2195
B206.mp4,80.9784
B207.mp4,86.5106
B208.mp4,74.1111
B209.mp4,74.7753
B210.mp4,29.4167
B211.mp4,80.995
B212.mp4,71.6895
B213.mp4,85.9296
B214.mp4,45.2158
B215.mp4,49.1789
B216.mp4,85.8934
B217.mp4,37.7778
B218.mp4,89.0446
B219.mp4,78.0149
B220.mp4,70.117
B221.mp4,80.4144
B222.mp4,34.2513
B223.mp4,60.6067
B224.mp4,81.0055
B225.mp4,80.4624
B226.mp4,62.5157
B227.mp4,90.2448
B228.mp4,71.1987
B229.mp4,73.8866
B230.mp4,73.6337
B231.mp4,65.0412
B232.mp4,65.1549
B233.mp4,50.8201
B234.mp4,80.4612
B235.mp4,68.4103
B236.mp4,53.3737
B237.mp4,70.1209
B238.mp4,60.5058
B239.mp4,67.5337
B240.mp4,67.1576
B241.mp4,66.459
B242.mp4,71.6724
B243.mp4,47.8021
B244.mp4,63.5397
B245.mp4,82.8444
B246.mp4,56.3813
B247.mp4,76.2626
B248.mp4,62.3922
B249.mp4,69.7869
B250.mp4,61.2128
B251.mp4,82.7214
B252.mp4,73.2762
B253.mp4,72.1818
B254.mp4,54.569
B255.mp4,62.2424
B256.mp4,59.5503
B257.mp4,82.2251
B258.mp4,85.4278
B259.mp4,84.8989
B260.mp4,6.22368
B261.mp4,78.0125
B262.mp4,51.9461
B263.mp4,64.4931
B264.mp4,78.114
B265.mp4,74.4638
B266.mp4,88.24
B267.mp4,62.3061
B268.mp4,25.0861
B269.mp4,66.5404
B270.mp4,90.3281
B271.mp4,84.2073
B272.mp4,49.6404
B273.mp4,53.4568
B274.mp4,54.9497
B275.mp4,79.0355
B276.mp4,83.5027
B277.mp4,28.6053
B278.mp4,70.3646
B279.mp4,67.9827
B280.mp4,69.5136
B281.mp4,50.288
B282.mp4,70.8817
B283.mp4,64.2865
B284.mp4,71.3248
B285.mp4,73.6837
B286.mp4,38.6012
B287.mp4,70.2771
B288.mp4,82.4922
B289.mp4,84.8406
B290.mp4,62.4348
B291.mp4,71.1256
B292.mp4,81.9686
B293.mp4,78.2485
B294.mp4,66.3431
B295.mp4,54.7539
B296.mp4,63.203
B297.mp4,61.4341
B298.mp4,42.3916
B299.mp4,72.21
B300.mp4,27.691
B301.mp4,49.1242
B302.mp4,72.25
B303.mp4,18.8824
B304.mp4,91.7312
B305.mp4,66.0914
B306.mp4,79.1263
B307.mp4,62.3543
B308.mp4,82.8098
B309.mp4,75.774
B310.mp4,85.1746
B311.mp4,88.8258
B312.mp4,61.1696
B313.mp4,89.2074
B314.mp4,94.2865
B315.mp4,85.593
B316.mp4,89.1236
C001.mp4,84.2191
D001.mp4,32.7293
E001.mp4,51.6061
F001.mp4,69.3289
F002.mp4,29.0101
F003.mp4,40.2153
F004.mp4,18.6163
F005.mp4,56.6974
F006.mp4,59.6044
F007.mp4,42.7267
G001.mp4,72.0884
G002.mp4,47.5172
G003.mp4,73.1593
G004.mp4,76.068
G005.mp4,85.2933
G006.mp4,72.881
G007.mp4,87.2169
G008.mp4,65.8113
G009.mp4,72.7931
G010.mp4,68.4129
G011.mp4,24.7697
G012.mp4,51.3923
G013.mp4,73.2679
G014.mp4,56.096
G015.mp4,89.2513
G016.mp4,80.5959
G017.mp4,75.1832
G018.mp4,83.5848
G019.mp4,71.6599
G020.mp4,60.6335
G021.mp4,41.2703
G022.mp4,58.5622
G023.mp4,58.9406
G024.mp4,59.6292
G025.mp4,40.5028
G026.mp4,54.4118
G027.mp4,45.7368
G028.mp4,61.3883
G029.mp4,50.4835
G030.mp4,77.7895
G031.mp4,70.6823
G032.mp4,53.278
G033.mp4,60.6505
G034.mp4,82.4354
G035.mp4,72.2569
G036.mp4,78.6898
G037.mp4,78.2783
G038.mp4,72.125
G039.mp4,73.5789
G040.mp4,80.9306
G041.mp4,43.7181
G042.mp4,70.191
G043.mp4,77.4279
G044.mp4,74.9635
G045.mp4,62.4847
G046.mp4,78.8212
G047.mp4,70.1804
G048.mp4,78.9434
G049.mp4,44.5829
G050.mp4,79.9171
G051.mp4,75.6131
G052.mp4,67.6825
G053.mp4,74.3118
G054.mp4,56
G055.mp4,63.478
G056.mp4,62.0506
G057.mp4,54.5354
G058.mp4,65.1421
G059.mp4,38.0054
G060.mp4,71.4348
G061.mp4,73.8883
G062.mp4,49.3832
G063.mp4,29.0845
G064.mp4,11.3333
G065.mp4,68.6814
G066.mp4,11.9079
G067.mp4,57.2944
G068.mp4,59.4638
G069.mp4,66.1244
G070.mp4,79.5904
G071.mp4,48.3714
G072.mp4,47.7432
G073.mp4,18.6333
G074.mp4,83.1826
G075.mp4,64.293
G076.mp4,80.0361
G077.mp4,85.2383
G078.mp4,81.5829
G079.mp4,15.3576
G080.mp4,26.2575
G081.mp4,46.7325
G082.mp4,78.019
G083.mp4,78.7753
G084.mp4,59.3198
G085.mp4,76.4971
G086.mp4,41.3556
G087.mp4,71.1184
G088.mp4,56.0826
G089.mp4,31.2638
G090.mp4,75.4464
G091.mp4,84.2475
G092.mp4,67.8351
G093.mp4,66.1105
G094.mp4,66.865
G095.mp4,79.2192
G096.mp4,86.6243
G097.mp4,84.6976
G098.mp4,35.8556
G099.mp4,80.5632
G100.mp4,80.0573
G101.mp4,63.0345
G102.mp4,67.75
G103.mp4,81.3545
G104.mp4,86.1474
G105.mp4,45.0703
G106.mp4,23.4251
G107.mp4,49.2717
G108.mp4,58.5988
G109.mp4,79.2459
G110.mp4,83.5217
G111.mp4,55.0282
G112.mp4,74.3393
G113.mp4,74.4923
G114.mp4,65.0532
G115.mp4,77.8551
G116.mp4,88.4254
G117.mp4,71.7751
G118.mp4,65.9
G119.mp4,76.8795
H001.mp4,63.6974
H002.mp4,69.1073
I001.mp4,72.3462
I002.mp4,63.4225
I003.mp4,69.5414
J001.mp4,71.2778
J002.mp4,62.36
J003.mp4,60.4424
J004.mp4,62.645
J005.mp4,24.1117
K001.mp4,33.0114
K002.mp4,53.9415
L001.mp4,76.5463
M001.mp4,36.9665
M002.mp4,69.3081
M003.mp4,21.1084
N001.mp4,67.445
O001.mp4,27.8
O002.mp4,31.0169
P001.mp4,64.399
P002.mp4,60.1489
P003.mp4,61.749
P004.mp4,63.4194
P005.mp4,74.1421
P006.mp4,54.2271
P007.mp4,38.2139
P008.mp4,38.4545
P009.mp4,55.9663
Q001.mp4,61.1466
R001.mp4,72.4848
